ID;Label;raid5-512-8_acc.pth
['RAID/train/raid5-study/patient164/study1_positive/'];1.0;0.9997097849845886
['RAID/train/raid5-study/patient721/study1_negative/'];0.0;0.0025341371074318886
['RAID/train/raid5-study/patient789/study1_negative/'];0.0;0.033284034579992294
['RAID/train/raid5-study/patient691/study1_negative/'];0.0;0.005022486671805382
['RAID/train/raid5-study/patient67/study1_positive/'];1.0;0.9982831478118896
['RAID/train/raid5-study/patient175/study1_positive/'];1.0;0.9872544407844543
['RAID/train/raid5-study/patient855/study1_negative/'];0.0;0.03807266429066658
['RAID/train/raid5-study/patient647/study1_negative/'];0.0;0.05109887942671776
['RAID/train/raid5-study/patient27/study1_positive/'];1.0;0.9999815225601196
['RAID/train/raid5-study/patient364/study1_positive/'];1.0;0.9855557680130005
['RAID/train/raid5-study/patient74/study1_positive/'];1.0;0.8977788686752319
['RAID/train/raid5-study/patient571/study1_negative/'];0.0;0.011427531018853188
['RAID/train/raid5-study/patient326/study1_positive/'];1.0;0.9999029636383057
['RAID/train/raid5-study/patient872/study1_negative/'];0.0;0.016288787126541138
['RAID/train/raid5-study/patient11/study1_positive/'];1.0;0.9981266856193542
['RAID/train/raid5-study/patient506/study1_negative/'];0.0;0.005038850009441376
['RAID/train/raid5-study/patient379/study1_positive/'];1.0;0.9997557997703552
['RAID/train/raid5-study/patient60/study1_positive/'];1.0;0.9989952445030212
['RAID/train/raid5-study/patient806/study1_negative/'];0.0;0.016376657411456108
['RAID/train/raid5-study/patient930/study1_negative/'];0.0;0.008397375233471394
['RAID/train/raid5-study/patient30/study1_positive/'];1.0;0.9997854828834534
['RAID/train/raid5-study/patient15/study1_positive/'];1.0;0.995625376701355
['RAID/train/raid5-study/patient274/study1_positive/'];1.0;0.9999544620513916
['RAID/train/raid5-study/patient569/study1_negative/'];0.0;0.06155804172158241
['RAID/train/raid5-study/patient723/study1_negative/'];0.0;0.008038531988859177
['RAID/train/raid5-study/patient475/study1_negative/'];0.0;0.003404655260965228
['RAID/train/raid5-study/patient272/study1_positive/'];1.0;0.9999581575393677
['RAID/train/raid5-study/patient607/study1_negative/'];0.0;0.003927834797650576
['RAID/train/raid5-study/patient846/study1_negative/'];0.0;0.0013125850819051266
['RAID/train/raid5-study/patient358/study1_positive/'];1.0;0.9925853610038757
['RAID/train/raid5-study/patient864/study1_negative/'];0.0;0.026804815977811813
['RAID/train/raid5-study/patient204/study1_positive/'];1.0;0.9977092742919922
['RAID/train/raid5-study/patient37/study1_positive/'];1.0;0.9967753291130066
['RAID/train/raid5-study/patient779/study1_negative/'];0.0;0.11309783905744553
['RAID/train/raid5-study/patient526/study1_negative/'];0.0;0.0292483102530241
['RAID/train/raid5-study/patient21/study1_positive/'];1.0;0.9999010562896729
['RAID/train/raid5-study/patient704/study1_negative/'];0.0;0.020238656550645828
['RAID/train/raid5-study/patient98/study1_positive/'];1.0;0.9994408488273621
['RAID/train/raid5-study/patient96/study1_positive/'];1.0;0.9999316930770874
['RAID/train/raid5-study/patient553/study1_negative/'];0.0;0.004698467906564474
['RAID/train/raid5-study/patient354/study1_positive/'];1.0;0.9988129138946533
['RAID/train/raid5-study/patient172/study1_positive/'];1.0;0.998928964138031
['RAID/train/raid5-study/patient620/study1_negative/'];0.0;0.015566152520477772
['RAID/train/raid5-study/patient883/study1_negative/'];0.0;0.008315200917422771
['RAID/train/raid5-study/patient183/study1_positive/'];1.0;0.9963192939758301
['RAID/train/raid5-study/patient120/study1_positive/'];1.0;0.9951202273368835
['RAID/train/raid5-study/patient717/study1_negative/'];0.0;0.01613764837384224
['RAID/train/raid5-study/patient222/study1_positive/'];1.0;0.9955463409423828
['RAID/train/raid5-study/patient527/study1_negative/'];0.0;0.028070872649550438
['RAID/train/raid5-study/patient504/study1_negative/'];0.0;0.9327255487442017
['RAID/train/raid5-study/patient470/study1_negative/'];0.0;0.005729230586439371
['RAID/train/raid5-study/patient418/study1_negative/'];0.0;0.011080434545874596
['RAID/train/raid5-study/patient260/study1_positive/'];1.0;0.9999316930770874
['RAID/train/raid5-study/patient584/study1_negative/'];0.0;0.0320848748087883
['RAID/train/raid5-study/patient894/study1_negative/'];0.0;0.006425140425562859
['RAID/train/raid5-study/patient182/study1_positive/'];1.0;0.9999961853027344
['RAID/train/raid5-study/patient97/study1_positive/'];1.0;0.9999210834503174
['RAID/train/raid5-study/patient753/study1_negative/'];0.0;0.0008665674249641597
['RAID/train/raid5-study/patient794/study1_negative/'];0.0;0.03218051791191101
['RAID/train/raid5-study/patient368/study1_positive/'];1.0;0.9948064684867859
['RAID/train/raid5-study/patient901/study1_negative/'];0.0;0.09089475125074387
['RAID/train/raid5-study/patient926/study1_negative/'];0.0;0.0027761051896959543
['RAID/train/raid5-study/patient171/study1_positive/'];1.0;0.993113100528717
['RAID/train/raid5-study/patient574/study1_negative/'];0.0;0.1582401692867279
['RAID/train/raid5-study/patient139/study1_positive/'];1.0;0.9995330572128296
['RAID/train/raid5-study/patient118/study1_positive/'];1.0;0.9998835325241089
['RAID/train/raid5-study/patient830/study1_negative/'];0.0;0.002974080853164196
['RAID/train/raid5-study/patient598/study1_negative/'];0.0;0.09632670134305954
['RAID/train/raid5-study/patient631/study1_negative/'];0.0;0.002205506432801485
['RAID/train/raid5-study/patient594/study1_negative/'];0.0;0.0009254461037926376
['RAID/train/raid5-study/patient292/study1_positive/'];1.0;0.9993332028388977
['RAID/train/raid5-study/patient683/study1_negative/'];0.0;0.0024548768997192383
['RAID/train/raid5-study/patient33/study1_positive/'];1.0;0.9998726844787598
['RAID/train/raid5-study/patient735/study1_negative/'];0.0;0.037875447422266006
['RAID/train/raid5-study/patient225/study1_positive/'];1.0;0.9999997615814209
['RAID/train/raid5-study/patient28/study1_positive/'];1.0;0.9998090863227844
['RAID/train/raid5-study/patient541/study1_negative/'];0.0;0.010580113157629967
['RAID/train/raid5-study/patient750/study1_negative/'];0.0;0.0019000852480530739
['RAID/train/raid5-study/patient653/study1_negative/'];0.0;0.002671064343303442
['RAID/train/raid5-study/patient334/study1_positive/'];1.0;0.9999967813491821
['RAID/train/raid5-study/patient891/study1_negative/'];0.0;0.031197810545563698
['RAID/train/raid5-study/patient53/study1_positive/'];1.0;0.9727464318275452
['RAID/train/raid5-study/patient296/study1_positive/'];1.0;0.9981807470321655
['RAID/train/raid5-study/patient563/study1_negative/'];0.0;0.02682594023644924
['RAID/train/raid5-study/patient411/study1_negative/'];0.0;0.012106845155358315
['RAID/train/raid5-study/patient279/study1_positive/'];1.0;0.9965474009513855
['RAID/train/raid5-study/patient792/study1_negative/'];0.0;0.010145086795091629
['RAID/train/raid5-study/patient823/study1_negative/'];0.0;0.022693077102303505
['RAID/train/raid5-study/patient520/study1_negative/'];0.0;0.008886368945240974
['RAID/train/raid5-study/patient372/study1_positive/'];1.0;0.9983275532722473
['RAID/train/raid5-study/patient32/study1_positive/'];1.0;0.9850829839706421
['RAID/train/raid5-study/patient884/study1_negative/'];0.0;0.0006797421374358237
['RAID/train/raid5-study/patient617/study1_negative/'];0.0;0.030133360996842384
['RAID/train/raid5-study/patient565/study1_negative/'];0.0;0.04591519385576248
['RAID/train/raid5-study/patient94/study1_positive/'];1.0;0.9857501983642578
['RAID/train/raid5-study/patient591/study1_negative/'];0.0;0.004291222430765629
['RAID/train/raid5-study/patient20/study1_positive/'];1.0;0.999916672706604
['RAID/train/raid5-study/patient917/study1_negative/'];0.0;0.003287210827693343
['RAID/train/raid5-study/patient68/study1_positive/'];1.0;0.9998074173927307
['RAID/train/raid5-study/patient778/study1_negative/'];0.0;0.006786637008190155
['RAID/train/raid5-study/patient592/study1_negative/'];0.0;0.5767071843147278
['RAID/train/raid5-study/patient656/study1_negative/'];0.0;0.013911521062254906
['RAID/train/raid5-study/patient931/study1_negative/'];0.0;0.01843135617673397
['RAID/train/raid5-study/patient107/study1_positive/'];1.0;0.9999513626098633
['RAID/train/raid5-study/patient697/study1_negative/'];0.0;0.00030676237656734884
['RAID/train/raid5-study/patient301/study1_positive/'];1.0;0.998589813709259
['RAID/train/raid5-study/patient785/study1_negative/'];0.0;0.036571651697158813
['RAID/train/raid5-study/patient805/study1_negative/'];0.0;0.004813323728740215
['RAID/train/raid5-study/patient232/study1_positive/'];1.0;0.9999517202377319
['RAID/train/raid5-study/patient787/study1_negative/'];0.0;0.021873675286769867
['RAID/train/raid5-study/patient12/study1_positive/'];1.0;0.9995068311691284
['RAID/train/raid5-study/patient42/study1_positive/'];1.0;0.9989330172538757
['RAID/train/raid5-study/patient425/study1_negative/'];0.0;0.0016782503807917237
['RAID/train/raid5-study/patient928/study1_negative/'];0.0;0.005022226832807064
['RAID/train/raid5-study/patient724/study1_negative/'];0.0;0.005876924842596054
['RAID/train/raid5-study/patient240/study1_positive/'];1.0;0.999382734298706
['RAID/train/raid5-study/patient35/study1_positive/'];1.0;0.9919111132621765
['RAID/train/raid5-study/patient432/study1_negative/'];0.0;0.016423940658569336
['RAID/train/raid5-study/patient693/study1_negative/'];0.0;0.0029377941973507404
['RAID/train/raid5-study/patient809/study1_negative/'];0.0;0.002326987450942397
['RAID/train/raid5-study/patient150/study1_positive/'];1.0;0.9995304346084595
['RAID/train/raid5-study/patient547/study1_negative/'];0.0;0.05252305418252945
['RAID/train/raid5-study/patient888/study1_negative/'];0.0;0.007173087913542986
['RAID/train/raid5-study/patient710/study1_negative/'];0.0;0.03403446078300476
['RAID/train/raid5-study/patient266/study1_positive/'];1.0;0.9989439845085144
['RAID/train/raid5-study/patient19/study1_positive/'];1.0;0.9895688891410828
['RAID/train/raid5-study/patient377/study1_positive/'];1.0;0.998768150806427
['RAID/train/raid5-study/patient218/study1_positive/'];1.0;0.9999710321426392
['RAID/train/raid5-study/patient347/study1_positive/'];1.0;0.9992315769195557
['RAID/train/raid5-study/patient539/study1_negative/'];0.0;0.06922586262226105
['RAID/train/raid5-study/patient365/study1_positive/'];1.0;0.9247771501541138
['RAID/train/raid5-study/patient725/study1_negative/'];0.0;0.018992561846971512
['RAID/train/raid5-study/patient383/study1_positive/'];1.0;0.9999254941940308
['RAID/train/raid5-study/patient452/study1_negative/'];0.0;0.017892567440867424
['RAID/train/raid5-study/patient216/study1_positive/'];1.0;0.9999992847442627
['RAID/train/raid5-study/patient321/study1_positive/'];1.0;0.9999984502792358
['RAID/train/raid5-study/patient106/study1_positive/'];1.0;0.9997619986534119
['RAID/train/raid5-study/patient893/study1_negative/'];0.0;0.04262065142393112
['RAID/train/raid5-study/patient413/study1_negative/'];0.0;0.00598030723631382
['RAID/train/raid5-study/patient674/study1_negative/'];0.0;0.007866093888878822
['RAID/train/raid5-study/patient469/study1_negative/'];0.0;0.009423195384442806
['RAID/train/raid5-study/patient115/study1_positive/'];1.0;0.9962435960769653
['RAID/train/raid5-study/patient322/study1_positive/'];1.0;0.9964495897293091
['RAID/train/raid5-study/patient116/study1_positive/'];1.0;0.999152421951294
['RAID/train/raid5-study/patient879/study1_negative/'];0.0;0.0008217826834879816
['RAID/train/raid5-study/patient634/study1_negative/'];0.0;0.00960894487798214
['RAID/train/raid5-study/patient445/study1_negative/'];0.0;0.0031559437047690153
['RAID/train/raid5-study/patient517/study1_negative/'];0.0;0.06988975405693054
['RAID/train/raid5-study/patient393/study1_positive/'];1.0;0.9926532506942749
['RAID/train/raid5-study/patient580/study1_negative/'];0.0;0.037551913410425186
['RAID/train/raid5-study/patient99/study1_positive/'];1.0;0.9998373985290527
['RAID/train/raid5-study/patient295/study1_positive/'];1.0;0.9999855756759644
['RAID/train/raid5-study/patient261/study1_positive/'];1.0;0.9977366924285889
['RAID/train/raid5-study/patient662/study1_negative/'];0.0;0.008235459215939045
['RAID/train/raid5-study/patient169/study1_positive/'];1.0;0.9984616041183472
['RAID/train/raid5-study/patient8/study1_positive/'];1.0;0.99993896484375
['RAID/train/raid5-study/patient346/study1_positive/'];1.0;0.9971858859062195
['RAID/train/raid5-study/patient524/study1_negative/'];0.0;0.00692550465464592
['RAID/train/raid5-study/patient507/study1_negative/'];0.0;0.02805440127849579
['RAID/train/raid5-study/patient713/study1_negative/'];0.0;0.03314372897148132
['RAID/train/raid5-study/patient692/study1_negative/'];0.0;0.017418572679162025
['RAID/train/raid5-study/patient221/study1_positive/'];1.0;0.9696762561798096
['RAID/train/raid5-study/patient436/study1_negative/'];0.0;0.000552120734937489
['RAID/train/raid5-study/patient534/study1_negative/'];0.0;0.0018411952769383788
['RAID/train/raid5-study/patient660/study1_negative/'];0.0;0.0052496702410280704
['RAID/train/raid5-study/patient840/study1_negative/'];0.0;0.003901225049048662
['RAID/train/raid5-study/patient381/study1_positive/'];1.0;0.9995163679122925
['RAID/train/raid5-study/patient573/study1_negative/'];0.0;0.0026749679818749428
['RAID/train/raid5-study/patient856/study1_negative/'];0.0;0.1678364872932434
['RAID/train/raid5-study/patient90/study1_positive/'];1.0;0.9868698716163635
['RAID/train/raid5-study/patient208/study1_positive/'];1.0;0.9974052309989929
['RAID/train/raid5-study/patient824/study1_negative/'];0.0;0.01697341911494732
['RAID/train/raid5-study/patient227/study1_positive/'];1.0;0.984534740447998
['RAID/train/raid5-study/patient313/study1_positive/'];1.0;0.9999414682388306
['RAID/train/raid5-study/patient459/study1_negative/'];0.0;0.04379185661673546
['RAID/train/raid5-study/patient102/study1_positive/'];1.0;0.9997596144676208
['RAID/train/raid5-study/patient188/study1_positive/'];1.0;0.9999740123748779
['RAID/train/raid5-study/patient298/study1_positive/'];1.0;0.9946123361587524
['RAID/train/raid5-study/patient152/study1_positive/'];1.0;0.9907107949256897
['RAID/train/raid5-study/patient896/study1_negative/'];0.0;0.04375842958688736
['RAID/train/raid5-study/patient642/study1_negative/'];0.0;0.02877299301326275
['RAID/train/raid5-study/patient375/study1_positive/'];1.0;0.9990548491477966
['RAID/train/raid5-study/patient907/study1_negative/'];0.0;0.02122538350522518
['RAID/train/raid5-study/patient873/study1_negative/'];0.0;0.010720466263592243
['RAID/train/raid5-study/patient85/study1_positive/'];1.0;0.9999918937683105
['RAID/train/raid5-study/patient237/study1_positive/'];1.0;0.9925509691238403
['RAID/train/raid5-study/patient746/study1_negative/'];0.0;0.016382364556193352
['RAID/train/raid5-study/patient465/study1_negative/'];0.0;0.000577426515519619
['RAID/train/raid5-study/patient626/study1_negative/'];0.0;0.013402542099356651
['RAID/train/raid5-study/patient249/study1_positive/'];1.0;0.9987342953681946
['RAID/train/raid5-study/patient695/study1_negative/'];0.0;0.36482757329940796
['RAID/train/raid5-study/patient151/study1_positive/'];1.0;0.9992707371711731
['RAID/train/raid5-study/patient919/study1_negative/'];0.0;0.011452854610979557
['RAID/train/raid5-study/patient875/study1_negative/'];0.0;0.00825871154665947
['RAID/train/raid5-study/patient92/study1_positive/'];1.0;0.9998243451118469
['RAID/train/raid5-study/patient184/study1_positive/'];1.0;0.9892606735229492
['RAID/train/raid5-study/patient575/study1_negative/'];0.0;0.045967619866132736
['RAID/train/raid5-study/patient195/study1_positive/'];1.0;0.9999985694885254
['RAID/train/raid5-study/patient852/study1_negative/'];0.0;0.10446260869503021
['RAID/train/raid5-study/patient382/study1_positive/'];1.0;0.9998242259025574
['RAID/train/raid5-study/patient661/study1_negative/'];0.0;0.5536399483680725
['RAID/train/raid5-study/patient490/study1_negative/'];0.0;0.017285581678152084
['RAID/train/raid5-study/patient892/study1_negative/'];0.0;0.0038515266496688128
['RAID/train/raid5-study/patient761/study1_negative/'];0.0;0.16297030448913574
['RAID/train/raid5-study/patient424/study1_negative/'];0.0;0.0013817290309816599
['RAID/train/raid5-study/patient31/study1_positive/'];1.0;0.9994069337844849
['RAID/train/raid5-study/patient768/study1_negative/'];0.0;0.008292884565889835
['RAID/train/raid5-study/patient606/study1_negative/'];0.0;0.011721355840563774
['RAID/train/raid5-study/patient801/study1_negative/'];0.0;0.11456286162137985
['RAID/train/raid5-study/patient201/study1_positive/'];1.0;0.9983698725700378
['RAID/train/raid5-study/patient384/study1_positive/'];1.0;0.9996786117553711
['RAID/train/raid5-study/patient599/study1_negative/'];0.0;0.007595147471874952
['RAID/train/raid5-study/patient211/study1_positive/'];1.0;0.967703104019165
['RAID/train/raid5-study/patient648/study1_negative/'];0.0;0.006655245553702116
['RAID/train/raid5-study/patient788/study1_negative/'];0.0;0.03130196034908295
['RAID/train/raid5-study/patient148/study1_positive/'];1.0;0.9994263648986816
['RAID/train/raid5-study/patient744/study1_negative/'];0.0;0.0021176866721361876
['RAID/train/raid5-study/patient230/study1_positive/'];1.0;0.9965289235115051
['RAID/train/raid5-study/patient285/study1_positive/'];1.0;0.9985581040382385
['RAID/train/raid5-study/patient353/study1_positive/'];1.0;0.9866316914558411
['RAID/train/raid5-study/patient775/study1_negative/'];0.0;0.004514537286013365
['RAID/train/raid5-study/patient310/study1_positive/'];1.0;0.9998641014099121
['RAID/train/raid5-study/patient833/study1_negative/'];0.0;0.0011537298560142517
['RAID/train/raid5-study/patient677/study1_negative/'];0.0;0.0580134280025959
['RAID/train/raid5-study/patient654/study1_negative/'];0.0;0.13895262777805328
['RAID/train/raid5-study/patient537/study1_negative/'];0.0;0.008952699601650238
['RAID/train/raid5-study/patient696/study1_negative/'];0.0;0.005894942674785852
['RAID/train/raid5-study/patient635/study1_negative/'];0.0;0.009830236434936523
['RAID/train/raid5-study/patient270/study1_positive/'];1.0;0.9994286894798279
['RAID/train/raid5-study/patient738/study1_negative/'];0.0;0.010058696381747723
['RAID/train/raid5-study/patient802/study1_negative/'];0.0;0.010640080086886883
['RAID/train/raid5-study/patient897/study1_negative/'];0.0;0.021187838166952133
['RAID/train/raid5-study/patient682/study1_negative/'];0.0;0.11615435779094696
['RAID/train/raid5-study/patient405/study1_negative/'];0.0;0.00112444837577641
['RAID/train/raid5-study/patient874/study1_negative/'];0.0;0.04188837483525276
['RAID/train/raid5-study/patient178/study1_positive/'];1.0;0.999895453453064
['RAID/train/raid5-study/patient608/study1_negative/'];0.0;0.0023214921820908785
['RAID/train/raid5-study/patient385/study1_positive/'];1.0;0.9999947547912598
['RAID/train/raid5-study/patient532/study1_negative/'];0.0;0.04665541648864746
['RAID/train/raid5-study/patient278/study1_positive/'];1.0;0.9975529313087463
['RAID/train/raid5-study/patient589/study1_negative/'];0.0;0.012505436316132545
['RAID/train/raid5-study/patient652/study1_negative/'];0.0;0.00537715433165431
['RAID/train/raid5-study/patient711/study1_negative/'];0.0;0.008190222084522247
['RAID/train/raid5-study/patient441/study1_negative/'];0.0;0.02466074749827385
['RAID/train/raid5-study/patient627/study1_negative/'];0.0;0.009166226722300053
['RAID/train/raid5-study/patient24/study1_positive/'];1.0;0.9996531009674072
['RAID/train/raid5-study/patient103/study1_positive/'];1.0;0.9948729872703552
['RAID/train/raid5-study/patient494/study1_negative/'];0.0;0.0008540248963981867
['RAID/train/raid5-study/patient821/study1_negative/'];0.0;0.1285148561000824
['RAID/train/raid5-study/patient259/study1_positive/'];1.0;0.9879244565963745
['RAID/train/raid5-study/patient275/study1_positive/'];1.0;0.9997336268424988
['RAID/train/raid5-study/patient463/study1_negative/'];0.0;0.004885920323431492
['RAID/train/raid5-study/patient75/study1_positive/'];1.0;0.999946117401123
['RAID/train/raid5-study/patient140/study1_positive/'];1.0;0.999415397644043
['RAID/train/raid5-study/patient491/study1_negative/'];0.0;0.00420417170971632
['RAID/train/raid5-study/patient904/study1_negative/'];0.0;0.01337314210832119
['RAID/train/raid5-study/patient59/study1_positive/'];1.0;0.9968089461326599
['RAID/train/raid5-study/patient466/study1_negative/'];0.0;0.04293379932641983
['RAID/train/raid5-study/patient294/study1_positive/'];1.0;0.9997956156730652
['RAID/train/raid5-study/patient669/study1_negative/'];0.0;0.05815532058477402
['RAID/train/raid5-study/patient314/study1_positive/'];1.0;0.9983358979225159
['RAID/train/raid5-study/patient456/study1_negative/'];0.0;0.0066991522908210754
['RAID/train/raid5-study/patient604/study1_negative/'];0.0;0.016948621720075607
['RAID/train/raid5-study/patient844/study1_negative/'];0.0;0.04567945376038551
['RAID/train/raid5-study/patient63/study1_positive/'];1.0;0.9998341798782349
['RAID/train/raid5-study/patient297/study1_positive/'];1.0;0.9997566342353821
['RAID/train/raid5-study/patient194/study1_positive/'];1.0;0.9955244064331055
['RAID/train/raid5-study/patient338/study1_positive/'];1.0;0.9994633793830872
['RAID/train/raid5-study/patient355/study1_positive/'];1.0;0.9997687935829163
['RAID/train/raid5-study/patient784/study1_negative/'];0.0;0.008724773302674294
['RAID/train/raid5-study/patient58/study1_positive/'];1.0;0.9995121955871582
['RAID/train/raid5-study/patient863/study1_negative/'];0.0;0.015079566277563572
['RAID/train/raid5-study/patient670/study1_negative/'];0.0;0.0799655169248581
['RAID/train/raid5-study/patient545/study1_negative/'];0.0;0.062403783202171326
['RAID/train/raid5-study/patient535/study1_negative/'];0.0;0.032251909375190735
['RAID/train/raid5-study/patient168/study1_positive/'];1.0;0.9959553480148315
['RAID/train/raid5-study/patient640/study1_negative/'];0.0;0.017377831041812897
['RAID/train/raid5-study/patient859/study1_negative/'];0.0;0.0008916222723200917
['RAID/train/raid5-study/patient9/study1_positive/'];1.0;0.9999101161956787
['RAID/train/raid5-study/patient101/study1_positive/'];1.0;0.9999746084213257
['RAID/train/raid5-study/patient862/study1_negative/'];0.0;0.0008904337300918996
['RAID/train/raid5-study/patient433/study1_negative/'];0.0;0.053070202469825745
['RAID/train/raid5-study/patient519/study1_negative/'];0.0;0.07408799231052399
['RAID/train/raid5-study/patient781/study1_negative/'];0.0;0.0011709872633218765
['RAID/train/raid5-study/patient144/study1_positive/'];1.0;0.9948634505271912
['RAID/train/raid5-study/patient162/study1_positive/'];1.0;0.9960261583328247
['RAID/train/raid5-study/patient223/study1_positive/'];1.0;0.9947324991226196
['RAID/train/raid5-study/patient800/study1_negative/'];0.0;0.018314290791749954
['RAID/train/raid5-study/patient55/study1_positive/'];1.0;0.9958179593086243
['RAID/train/raid5-study/patient876/study1_negative/'];0.0;0.03557490557432175
['RAID/train/raid5-study/patient513/study1_negative/'];0.0;0.0018123543122783303
['RAID/train/raid5-study/patient317/study1_positive/'];1.0;0.9935384392738342
['RAID/train/raid5-study/patient782/study1_negative/'];0.0;0.09210105985403061
['RAID/train/raid5-study/patient918/study1_negative/'];0.0;0.049981534481048584
['RAID/train/raid5-study/patient899/study1_negative/'];0.0;0.01225838903337717
['RAID/train/raid5-study/patient555/study1_negative/'];0.0;0.006807541009038687
['RAID/train/raid5-study/patient807/study1_negative/'];0.0;0.0033290772698819637
['RAID/train/raid5-study/patient678/study1_negative/'];0.0;0.5973407030105591
['RAID/train/raid5-study/patient46/study1_positive/'];1.0;0.9993433356285095
['RAID/train/raid5-study/patient429/study1_negative/'];0.0;0.0009365705773234367
['RAID/train/raid5-study/patient332/study1_positive/'];1.0;0.9987836480140686
